timestamp_ms,motor_state_0,motor_state_1,motor_state_2,motor_setpoint_0,motor_setpoint_1,motor_setpoint_2,error_0_k,error_0_k1,error_0_k2,error_1_k,error_1_k1,error_1_k2,error_2_k,error_2_k1,error_2_k2
61292.0,5.9658026695251465,6.349457740783691,-12.73998737335205,5.907692909240723,5.907691955566406,-11.815385818481445,-0.05810976028442383,-7.424266338348389,-7.499258995056152,-0.44176578521728516,11.838224411010742,12.005876541137695,0.9246015548706055,-2.8291172981262207,-2.9057729244232178
61293.0,5.9658026695251465,6.349457740783691,-12.73998737335205,5.907692909240723,5.907691955566406,-11.815385818481445,-0.05810976028442383,-0.05810976028442383,-7.424266338348389,-0.44176578521728516,-0.44176578521728516,11.838224411010742,0.9246015548706055,0.9246015548706055,-2.8291172981262207
61294.0,6.025140285491943,6.333560943603516,-12.660186767578125,5.907692909240723,5.907691955566406,-11.815385818481445,-0.1174473762512207,-0.05810976028442383,-0.05810976028442383,-0.4258689880371094,-0.44176578521728516,-0.44176578521728516,0.8448009490966797,0.9246015548706055,0.9246015548706055
61295.0,6.060086727142334,6.31782341003418,-12.723978042602539,5.907692909240723,5.907691955566406,-11.815385818481445,-0.15239381790161133,-0.1174473762512207,-0.05810976028442383,-0.41013145446777344,-0.4258689880371094,-0.44176578521728516,0.9085922241210938,0.8448009490966797,0.9246015548706055
61296.0,6.023284912109375,6.254645347595215,-12.691935539245605,5.907692909240723,5.907691955566406,-11.815385818481445,-0.11559200286865234,-0.15239381790161133,-0.1174473762512207,-0.3469533920288086,-0.41013145446777344,-0.4258689880371094,0.8765497207641602,0.9085922241210938,0.8448009490966797
61297.0,6.0582499504089355,6.215900421142578,-12.731611251831055,5.907692909240723,5.907691955566406,-11.815385818481445,-0.1505570411682129,-0.11559200286865234,-0.15239381790161133,-0.3082084655761719,-0.3469533920288086,-0.41013145446777344,0.9162254333496094,0.8765497207641602,0.9085922241210938
61298.0,6.02146577835083,6.106143474578857,-12.651893615722656,5.907692909240723,5.907691955566406,-11.815385818481445,-0.11377286911010742,-0.1505570411682129,-0.11559200286865234,-0.19845151901245117,-0.3082084655761719,-0.3469533920288086,0.8365077972412109,0.9162254333496094,0.8765497207641602
61299.0,5.961251258850098,6.068878650665283,-12.668169975280762,5.907692909240723,5.907691955566406,-11.815385818481445,-0.053558349609375,-0.11377286911010742,-0.1505570411682129,-0.16118669509887695,-0.19845151901245117,-0.3082084655761719,0.8527841567993164,0.8365077972412109,0.9162254333496094
61300.0,5.9968366622924805,5.960592269897461,-12.684283256530762,5.907692909240723,5.907691955566406,-11.815385818481445,-0.08914375305175781,-0.053558349609375,-0.11377286911010742,-0.05290031433105469,-0.16118669509887695,-0.19845151901245117,0.8688974380493164,0.8527841567993164,0.8365077972412109
61301.0,5.936868190765381,5.972385406494141,-12.819231986999512,5.907692909240723,5.907691955566406,-11.815385818481445,-0.029175281524658203,-0.08914375305175781,-0.053558349609375,-0.06469345092773438,-0.05290031433105469,-0.16118669509887695,1.0038461685180664,0.8688974380493164,0.8527841567993164
61302.0,5.829900741577148,5.936460494995117,-12.786236763000488,5.907692909240723,5.907691955566406,-11.815385818481445,0.07779216766357422,-0.029175281524658203,-0.08914375305175781,-0.028768539428710938,-0.06469345092773438,-0.05290031433105469,0.970850944519043,1.0038461685180664,0.8688974380493164
61303.0,5.961996078491211,5.853297233581543,-12.682174682617188,5.907692909240723,5.907691955566406,-11.815385818481445,-0.05430316925048828,0.07779216766357422,-0.029175281524658203,0.05439472198486328,-0.028768539428710938,-0.06469345092773438,0.8667888641357422,0.970850944519043,1.0038461685180664
61304.0,6.068970203399658,5.842360019683838,-12.745745658874512,5.907692909240723,5.907691955566406,-11.815385818481445,-0.16127729415893555,-0.05430316925048828,0.07779216766357422,0.06533193588256836,0.05439472198486328,-0.028768539428710938,0.9303598403930664,0.8667888641357422,0.970850944519043
61305.0,5.913084030151367,5.617343902587891,-12.713484764099121,5.907692909240723,5.907691955566406,-11.815385818481445,-0.005391120910644531,-0.16127729415893555,-0.05430316925048828,0.2903480529785156,0.06533193588256836,0.05439472198486328,0.8980989456176758,0.9303598403930664,0.8667888641357422
61306.0,5.972949981689453,5.56117057800293,-12.800542831420898,5.907692909240723,5.907691955566406,-11.815385818481445,-0.06525707244873047,-0.005391120910644531,-0.16127729415893555,0.34652137756347656,0.2903480529785156,0.06533193588256836,0.9851570129394531,0.8980989456176758,0.9303598403930664
61307.0,5.865622043609619,5.862547397613525,-12.482144355773926,5.907692909240723,5.907691955566406,-11.815385818481445,0.042070865631103516,-0.06525707244873047,-0.005391120910644531,0.04514455795288086,0.34652137756347656,0.2903480529785156,0.6667585372924805,0.9851570129394531,0.8980989456176758
61308.0,5.925962448120117,5.5421295166015625,-12.642914772033691,5.907692909240723,5.907691955566406,-11.815385818481445,-0.01826953887939453,0.042070865631103516,-0.06525707244873047,0.36556243896484375,0.04514455795288086,0.34652137756347656,0.8275289535522461,0.6667585372924805,0.9851570129394531
61309.0,5.985698699951172,5.415311336517334,-12.56408405303955,5.907692909240723,5.907691955566406,-11.815385818481445,-0.07800579071044922,-0.01826953887939453,0.042070865631103516,0.49238061904907227,0.36556243896484375,0.04514455795288086,0.7486982345581055,0.8275289535522461,0.6667585372924805
61310.0,5.925841808319092,5.432555198669434,-12.414643287658691,5.907692909240723,5.907691955566406,-11.815385818481445,-0.01814889907836914,-0.07800579071044922,-0.01826953887939453,0.47513675689697266,0.49238061904907227,0.36556243896484375,0.5992574691772461,0.7486982345581055,0.8275289535522461
61311.0,5.818984508514404,5.235435962677002,-12.59988784790039,5.907692909240723,5.907691955566406,-11.815385818481445,0.08870840072631836,-0.01814889907836914,-0.07800579071044922,0.6722559928894043,0.47513675689697266,0.49238061904907227,0.7845020294189453,0.5992574691772461,0.7486982345581055
61312.0,5.808393478393555,5.325875282287598,-12.473889350891113,5.907692909240723,5.907691955566406,-11.815385818481445,0.09929943084716797,0.08870840072631836,-0.01814889907836914,0.5818166732788086,0.6722559928894043,0.47513675689697266,0.658503532409668,0.7845020294189453,0.5992574691772461
61313.0,5.893105506896973,5.272616386413574,-12.610940933227539,5.907692909240723,5.907691955566406,-11.815385818481445,0.01458740234375,0.09929943084716797,0.08870840072631836,0.635075569152832,0.5818166732788086,0.6722559928894043,0.7955551147460938,0.658503532409668,0.7845020294189453
61314.0,5.905571460723877,5.243691444396973,-12.508631706237793,5.907692909240723,5.907691955566406,-11.815385818481445,0.002121448516845703,0.01458740234375,0.09929943084716797,0.6640005111694336,0.635075569152832,0.5818166732788086,0.6932458877563477,0.7955551147460938,0.658503532409668
61315.0,5.870314598083496,5.1436567306518555,-12.454943656921387,5.907692909240723,5.907691955566406,-11.815385818481445,0.03737831115722656,0.002121448516845703,0.01458740234375,0.7640352249145508,0.6640005111694336,0.635075569152832,0.6395578384399414,0.6932458877563477,0.7955551147460938
61316.0,5.78781270980835,5.13981819152832,-12.425591468811035,5.907692909240723,5.907691955566406,-11.815385818481445,0.11988019943237305,0.03737831115722656,0.002121448516845703,0.7678737640380859,0.7640352249145508,0.6640005111694336,0.6102056503295898,0.6395578384399414,0.6932458877563477
61317.0,5.777533531188965,5.0170207023620605,-12.58692455291748,5.907692909240723,5.907691955566406,-11.815385818481445,0.1301593780517578,0.11988019943237305,0.03737831115722656,0.8906712532043457,0.7678737640380859,0.7640352249145508,0.7715387344360352,0.6102056503295898,0.6395578384399414
61318.0,5.886351585388184,5.014448642730713,-12.556253433227539,5.907692909240723,5.907691955566406,-11.815385818481445,0.021341323852539062,0.1301593780517578,0.11988019943237305,0.8932433128356934,0.8906712532043457,0.7678737640380859,0.7408676147460938,0.7715387344360352,0.6102056503295898
61319.0,5.208708763122559,4.988105297088623,-12.573485374450684,5.907692909240723,5.907691955566406,-11.815385818481445,0.6989841461181641,0.021341323852539062,0.1301593780517578,0.9195866584777832,0.8932433128356934,0.8906712532043457,0.7580995559692383,0.7408676147460938,0.7715387344360352
61320.0,5.918196678161621,4.9382243156433105,-12.44775104522705,5.907692909240723,5.907691955566406,-11.815385818481445,-0.010503768920898438,0.6989841461181641,0.021341323852539062,0.9694676399230957,0.9195866584777832,0.8932433128356934,0.6323652267456055,0.7580995559692383,0.7408676147460938
61321.0,5.835216045379639,4.8650407791137695,-12.561264991760254,5.907692909240723,5.907691955566406,-11.815385818481445,0.07247686386108398,-0.010503768920898438,0.6989841461181641,1.0426511764526367,0.9694676399230957,0.9195866584777832,0.7458791732788086,0.6323652267456055,0.7580995559692383
61322.0,5.824461936950684,4.768792629241943,-12.459452629089355,5.907692909240723,5.907691955566406,-11.815385818481445,0.08323097229003906,0.07247686386108398,-0.010503768920898438,1.138899326324463,1.0426511764526367,0.9694676399230957,0.6440668106079102,0.7458791732788086,0.6323652267456055
61323.0,5.766217231750488,4.768702507019043,-12.477653503417969,5.907692909240723,5.907691955566406,-11.815385818481445,0.14147567749023438,0.08323097229003906,0.07247686386108398,1.1389894485473633,1.138899326324463,1.0426511764526367,0.6622676849365234,0.6440668106079102,0.7458791732788086
61324.0,5.7561540603637695,4.697218894958496,-12.614667892456055,5.907692909240723,5.907691955566406,-11.815385818481445,0.15153884887695312,0.14147567749023438,0.08323097229003906,1.2104730606079102,1.1389894485473633,1.138899326324463,0.7992820739746094,0.6622676849365234,0.6440668106079102
61325.0,5.769989490509033,4.697844505310059,-12.369524955749512,5.907692909240723,5.907691955566406,-11.815385818481445,0.13770341873168945,0.15153884887695312,0.14147567749023438,1.2098474502563477,1.2104730606079102,1.1389894485473633,0.5541391372680664,0.7992820739746094,0.6622676849365234
61326.0,5.736089706420898,4.579466819763184,-12.46002197265625,5.907692909240723,5.907691955566406,-11.815385818481445,0.17160320281982422,0.13770341873168945,0.15153884887695312,1.3282251358032227,1.2098474502563477,1.2104730606079102,0.6446361541748047,0.5541391372680664,0.7992820739746094
61327.0,5.726326942443848,4.605071544647217,-12.430618286132812,5.907692909240723,5.907691955566406,-11.815385818481445,0.181365966796875,0.17160320281982422,0.13770341873168945,1.3026204109191895,1.3282251358032227,1.2098474502563477,0.6152324676513672,0.6446361541748047,0.5541391372680664
61328.0,5.764260292053223,4.463822841644287,-12.472907066345215,5.907692909240723,5.907691955566406,-11.815385818481445,0.1434326171875,0.181365966796875,0.17160320281982422,1.4438691139221191,1.3026204109191895,1.3282251358032227,0.6575212478637695,0.6152324676513672,0.6446361541748047
61329.0,5.730417728424072,4.490581512451172,-12.467174530029297,5.907692909240723,5.907691955566406,-11.815385818481445,0.1772751808166504,0.1434326171875,0.181365966796875,1.4171104431152344,1.4438691139221191,1.3026204109191895,0.6517887115478516,0.6575212478637695,0.6152324676513672
61330.0,5.720711708068848,4.398077964782715,-12.5328950881958,5.907692909240723,5.907691955566406,-11.815385818481445,0.186981201171875,0.1772751808166504,0.1434326171875,1.5096139907836914,1.4171104431152344,1.4438691139221191,0.7175092697143555,0.6517887115478516,0.6575212478637695
61331.0,5.663504600524902,4.354097366333008,-12.502762794494629,5.907692909240723,5.907691955566406,-11.815385818481445,0.2441883087158203,0.186981201171875,0.1772751808166504,1.5535945892333984,1.5096139907836914,1.4171104431152344,0.6873769760131836,0.7175092697143555,0.6517887115478516
61332.0,5.630668640136719,4.310556411743164,-12.353936195373535,5.907692909240723,5.907691955566406,-11.815385818481445,0.2770242691040039,0.2441883087158203,0.186981201171875,1.5971355438232422,1.5535945892333984,1.5096139907836914,0.5385503768920898,0.6873769760131836,0.7175092697143555
